0.841471	-0.416147
0.891207	-0.588501
0.932039	-0.737394
0.963558	-0.856889
0.985450	-0.942222
0.997495	-0.989993
0.999574	-0.998295
0.991665	-0.966798
0.973848	-0.896758
0.946300	-0.790968
0.909297	-0.653644
0.863209	-0.490261
0.808496	-0.307333
0.745705	-0.112152
0.675463	0.087499
0.598472	0.283662
0.515501	0.468517
0.427380	0.634693
0.334988	0.775566
0.239249	0.885520
0.141120	0.960170
0.041581	0.996542
-0.058374	0.993185
-0.157746	0.950233
-0.255541	0.869397
-0.350783	0.753902
-0.442520	0.608351
-0.529836	0.438547
-0.611858	0.251260
-0.687766	0.053955
-0.756802	-0.145500
-0.818277	-0.339155
-0.871576	-0.519289
-0.916166	-0.678720
-0.951602	-0.811093
-0.977530	-0.911130
-0.993691	-0.974844
-0.999923	-0.999693
-0.996165	-0.984688
-0.982453	-0.930426
-0.958924	-0.839072
-0.925815	-0.714266
-0.883455	-0.560984
-0.832267	-0.385338
-0.772764	-0.194330
-0.705540	0.004426
-0.631267	0.203005
-0.550686	0.393491
-0.464602	0.568290
-0.373877	0.720433
-0.279415	0.843854
-0.182163	0.933634
-0.083089	0.986192
0.016814	0.999435
0.116549	0.972833
0.215120	0.907447
0.311541	0.805884
0.404850	0.672193
0.494113	0.511704
0.578440	0.330815
0.656987	0.136737
0.728969	-0.062792
0.793668	-0.259817
0.850437	-0.446485
0.898708	-0.615353
0.938000	-0.759688
0.967920	-0.873737
0.988168	-0.952953
0.998543	-0.994178
0.998941	-0.995768
0.989358	-0.957659
0.969890	-0.881372
0.940731	-0.769948
0.902172	-0.627828
0.854599	-0.460679
0.798487	-0.275163
0.734397	-0.078678
0.662969	0.120944
0.584917	0.315744
0.501021	0.497956
0.412118	0.660317
0.319098	0.796352
0.222890	0.900640
0.124454	0.969022
0.024775	0.998772
-0.075151	0.988705
-0.174327	0.939220
-0.271761	0.852292
-0.366479	0.731386
-0.457536	0.581322
-0.544021	0.408082
-0.625071	0.218573
-0.699875	0.020351
-0.767686	-0.178683
-0.827826	-0.370593
-0.879696	-0.547729
-0.922775	-0.703029
-0.956635	-0.830301
-0.980936	-0.924472
-0.995436	-0.981787
-0.999990	-0.999961
-0.994553	-0.978270
-0.979178	-0.917578
-0.954019	-0.820305
-0.919329	-0.690330
-0.875452	-0.532833
-0.822829	-0.354094
-0.761984	-0.161238
-0.693525	0.038046
-0.618137	0.235813
-0.536573	0.424179
-0.449647	0.595634
-0.358229	0.743344
-0.263232	0.861418
-0.165604	0.945151
-0.066322	0.991203
