0.841471	0.697420
0.891207	0.311120
0.932039	-0.087583
0.963558	-0.482795
0.985450	-0.858759
0.997495	-1.200487
0.999574	-1.494356
0.991665	-1.728649
0.973848	-1.894026
0.946300	-1.983895
0.909297	-1.994672
0.863209	-1.925928
0.808496	-1.780403
0.745705	-1.563899
0.675463	-1.285047
0.598472	-0.954965
0.515501	-0.586811
0.427380	-0.195263
0.334988	0.204070
0.239249	0.595267
0.141120	0.962733
0.041581	1.291817
-0.058374	1.569401
-0.157746	1.784418
-0.255541	1.928296
-0.350783	1.995298
-0.442520	1.982755
-0.529836	1.891165
-0.611858	1.724180
-0.687766	1.488458
-0.756802	1.193396
-0.818277	0.850756
-0.871576	0.474200
-0.916166	0.078739
-0.951602	-0.319861
-0.977530	-0.705709
-0.993691	-1.063423
-0.999923	-1.378742
-0.996165	-1.639094
-0.982453	-1.834101
-0.958924	-1.955988
-0.925815	-1.999896
-0.883455	-1.964075
-0.832267	-1.849952
-0.772764	-1.662077
-0.705540	-1.407941
-0.631267	-1.097674
-0.550686	-0.743647
-0.464602	-0.359972
-0.373877	0.038053
-0.279415	0.434561
-0.182163	0.813745
-0.083089	1.160487
0.016814	1.460964
0.116549	1.703197
0.215120	1.877529
0.311541	1.977010
0.404850	1.997674
0.494113	1.938697
0.578440	1.802430
0.656987	1.594306
0.728969	1.322622
0.793668	0.998209
0.850437	0.634001
0.898708	0.244517
0.938000	-0.154715
0.967920	-0.547779
0.988168	-0.919005
0.998543	-1.253593
0.998941	-1.538204
0.989358	-1.761492
0.969890	-1.914555
0.940731	-1.991290
0.902172	-1.988639
0.854599	-1.906707
0.798487	-1.748761
0.734397	-1.521097
0.662969	-1.232792
0.584917	-0.895340
0.501021	-0.522193
0.412118	-0.128227
0.319098	0.270850
0.222890	0.659129
0.124454	1.021131
0.024775	1.342423
-0.075151	1.610198
-0.174327	1.813779
-0.271761	1.945050
-0.366479	1.998778
-0.457536	1.972822
-0.544021	1.868215
-0.625071	1.689128
-0.699875	1.442701
-0.767686	1.138758
-0.827826	0.789417
-0.879696	0.408604
-0.922775	0.011501
-0.956635	-0.386061
-0.980936	-0.768231
-0.995436	-1.119774
-0.999990	-1.426676
-0.994553	-1.676700
-0.979178	-1.859880
-0.954019	-1.968912
-0.919329	-1.999450
-0.875452	-1.950276
-0.822829	-1.823351
-0.761984	-1.623734
-0.693525	-1.359385
-0.618137	-1.040841
-0.536573	-0.680801
-0.449647	-0.293621
-0.358229	0.105265
-0.263232	0.499955
-0.165604	0.874713
-0.066322	1.214599
