0.841471	-0.143310
0.891207	-0.383705
0.932039	-0.600244
0.963558	-0.779461
0.985450	-0.910216
0.997495	-0.984378
0.999574	-0.997336
0.991665	-0.948285
0.973848	-0.840273
0.946300	-0.680018
0.909297	-0.477482
0.863209	-0.245259
0.808496	0.002213
0.745705	0.249547
0.675463	0.481366
0.598472	0.683256
0.515501	0.842665
0.427380	0.949680
0.334988	0.997649
0.239249	0.983589
0.141120	0.908374
0.041581	0.776681
-0.058374	0.596698
-0.157746	0.379615
-0.255541	0.138929
-0.350783	-0.110395
-0.442520	-0.352855
-0.529836	-0.573376
-0.611858	-0.758247
-0.687766	-0.895974
-0.756802	-0.977994
-0.818277	-0.999207
-0.871576	-0.958294
-0.916166	-0.857799
-0.951602	-0.703970
-0.977530	-0.506372
-0.993691	-0.277290
-0.999923	-0.030967
-0.996165	0.217281
-0.982453	0.452019
-0.958924	0.658653
-0.925815	0.824336
-0.883455	0.938765
-0.832267	0.994826
-0.772764	0.989034
-0.705540	0.921748
-0.631267	0.797153
-0.550686	0.622995
-0.464602	0.410101
-0.373877	0.171710
-0.279415	-0.077358
-0.182163	-0.321615
-0.083089	-0.545877
0.016814	-0.736198
0.116549	-0.880746
0.215120	-0.970533
0.311541	-0.999978
0.404850	-0.967249
0.494113	-0.874381
0.578440	-0.727148
0.656987	-0.534704
0.728969	-0.309016
0.793668	-0.064114
0.850437	0.184774
0.898708	0.422174
0.938000	0.633325
0.967920	0.805099
0.988168	0.926816
0.998543	0.990908
0.998941	0.993390
0.989358	0.934107
0.969890	0.816747
0.940731	0.648605
0.902172	0.440136
0.854599	0.204302
0.798487	-0.044235
0.734397	-0.290022
0.662969	-0.517776
0.584917	-0.713338
0.501021	-0.864548
0.412118	-0.962004
0.319098	-0.999648
0.222890	-0.975138
0.124454	-0.889999
0.024775	-0.749524
-0.075151	-0.562448
-0.174327	-0.340401
-0.271761	-0.097189
-0.366479	0.152065
-0.457536	0.391864
-0.544021	0.607299
-0.625071	0.784976
-0.699875	0.913846
-0.767686	0.985898
-0.827826	0.996651
-0.879696	0.945438
-0.922775	0.835442
-0.956635	0.673502
-0.980936	0.469687
-0.995436	0.236669
-0.999990	-0.011064
-0.994553	-0.258109
-0.979178	-0.489106
-0.954019	-0.689692
-0.919329	-0.847397
-0.875452	-0.952415
-0.822829	-0.998217
-0.761984	-0.981954
-0.693525	-0.904637
-0.618137	-0.771075
-0.536573	-0.589572
-0.449647	-0.371411
-0.358229	-0.130158
-0.263232	0.119188
-0.165604	0.361123
-0.066322	0.580605
