0.841471	0.348710
0.891207	0.155560
0.932039	-0.043792
0.963558	-0.241397
0.985450	-0.429379
0.997495	-0.600244
0.999574	-0.747178
0.991665	-0.864324
0.973848	-0.947013
0.946300	-0.991947
0.909297	-0.997336
0.863209	-0.962964
0.808496	-0.890201
0.745705	-0.781949
0.675463	-0.642524
0.598472	-0.477482
0.515501	-0.293405
0.427380	-0.097631
0.334988	0.102035
0.239249	0.297634
0.141120	0.481366
0.041581	0.645909
-0.058374	0.784701
-0.157746	0.892209
-0.255541	0.964148
-0.350783	0.997649
-0.442520	0.991377
-0.529836	0.945582
-0.611858	0.862090
-0.687766	0.744229
-0.756802	0.596698
-0.818277	0.425378
-0.871576	0.237100
-0.916166	0.039370
-0.951602	-0.159930
-0.977530	-0.352855
-0.993691	-0.531712
-0.999923	-0.689371
-0.996165	-0.819547
-0.982453	-0.917051
-0.958924	-0.977994
-0.925815	-0.999948
-0.883455	-0.982037
-0.832267	-0.924976
-0.772764	-0.831039
-0.705540	-0.703970
-0.631267	-0.548837
-0.550686	-0.371823
-0.464602	-0.179986
-0.373877	0.019026
-0.279415	0.217281
-0.182163	0.406872
-0.083089	0.580243
0.016814	0.730482
0.116549	0.851599
0.215120	0.938765
0.311541	0.988505
0.404850	0.998837
0.494113	0.969349
0.578440	0.901215
0.656987	0.797153
0.728969	0.661311
0.793668	0.499105
0.850437	0.317000
0.898708	0.122258
0.938000	-0.077358
0.967920	-0.273890
0.988168	-0.459502
0.998543	-0.626796
0.998941	-0.769102
0.989358	-0.880746
0.969890	-0.957277
0.940731	-0.995645
0.902172	-0.994319
0.854599	-0.953354
0.798487	-0.874381
0.734397	-0.760549
0.662969	-0.616396
0.584917	-0.447670
0.501021	-0.261096
0.412118	-0.064114
0.319098	0.135425
0.222890	0.329564
0.124454	0.510565
0.024775	0.671212
-0.075151	0.805099
-0.174327	0.906889
-0.271761	0.972525
-0.366479	0.999389
-0.457536	0.986411
-0.544021	0.934107
-0.625071	0.844564
-0.699875	0.721351
-0.767686	0.569379
-0.827826	0.394708
-0.879696	0.204302
-0.922775	0.005750
-0.956635	-0.193030
-0.980936	-0.384115
-0.995436	-0.559887
-0.999990	-0.713338
-0.994553	-0.838350
-0.979178	-0.929940
-0.954019	-0.984456
-0.919329	-0.999725
-0.875452	-0.975138
-0.822829	-0.911675
-0.761984	-0.811867
-0.693525	-0.679692
-0.618137	-0.520420
-0.536573	-0.340401
-0.449647	-0.146810
-0.358229	0.052633
-0.263232	0.249977
-0.165604	0.437356
-0.066322	0.607299
